,pId,title,url,successCnt,submissionCnt,answerRate,level
331,22876,츠바메가에시,https://www.acmicpc.net/problem/22876,98,260,45.370%,17
332,11962,Counting Haybales,https://www.acmicpc.net/problem/11962,101,349,39.921%,17
333,20052,괄호 문자열 ?,https://www.acmicpc.net/problem/20052,105,346,43.210%,17
334,3988,수 고르기,https://www.acmicpc.net/problem/3988,138,592,38.333%,17
335,5508,Party Lamps,https://www.acmicpc.net/problem/5508,12,12,100.000%,17
336,2867,수열의 값,https://www.acmicpc.net/problem/2867,132,415,43.421%,17
337,14449,Balanced Photo,https://www.acmicpc.net/problem/14449,127,194,75.595%,17
338,9318,위성 사진,https://www.acmicpc.net/problem/9318,126,619,33.871%,17
339,14733,행사장 대여 (Large),https://www.acmicpc.net/problem/14733,120,408,46.875%,17
340,2962,동물원 확장,https://www.acmicpc.net/problem/2962,34,1042,21.384%,17
341,15745,Snow Boots,https://www.acmicpc.net/problem/15745,119,290,50.424%,17
342,5817,고통받는 난쟁이들,https://www.acmicpc.net/problem/5817,116,403,38.158%,17
343,10047,バームクーヘン (Baumkuchen),https://www.acmicpc.net/problem/10047,38,62,64.407%,17
344,8907,네온 사인,https://www.acmicpc.net/problem/8907,269,927,45.516%,17
345,11439,이항 계수 5,https://www.acmicpc.net/problem/11439,258,916,45.184%,17
346,10033,Fair Photography,https://www.acmicpc.net/problem/10033,42,214,40.777%,17
347,15816,퀘스트 중인 모험가,https://www.acmicpc.net/problem/15816,114,804,21.965%,17
348,5896,효율적으로 소 사기,https://www.acmicpc.net/problem/5896,110,815,24.017%,17
349,17532,Denouncing Mafia,https://www.acmicpc.net/problem/17532,21,31,91.304%,17
350,17361,배열 A 찾기,https://www.acmicpc.net/problem/17361,24,97,50.000%,17
351,15694,Go with the Flow,https://www.acmicpc.net/problem/15694,15,17,100.000%,17
352,20085,Detecting Molecules,https://www.acmicpc.net/problem/20085,34,76,60.714%,17
353,2797,트램폴린,https://www.acmicpc.net/problem/2797,39,133,38.235%,17
354,15523,RPG Maker,https://www.acmicpc.net/problem/15523,17,39,45.946%,17
355,1824,도미노,https://www.acmicpc.net/problem/1824,31,162,31.633%,17
356,14800,Ratatouille (Large),https://www.acmicpc.net/problem/14800,36,66,62.069%,17
357,20330,Bidirectional Code,https://www.acmicpc.net/problem/20330,36,96,50.704%,17
358,2105,꼬리달린 박성원숭이,https://www.acmicpc.net/problem/2105,24,99,25.806%,17
359,17523,Choreography,https://www.acmicpc.net/problem/17523,18,41,64.286%,17
360,11096,UnDetected,https://www.acmicpc.net/problem/11096,30,60,50.847%,17
361,5449,Farmer John,https://www.acmicpc.net/problem/5449,20,59,42.553%,17
362,20445,구간 겹치기,https://www.acmicpc.net/problem/20445,29,102,31.183%,17
363,8882,Low Power,https://www.acmicpc.net/problem/8882,32,99,34.783%,17
364,20968,Telephone,https://www.acmicpc.net/problem/20968,28,100,32.184%,17
365,17966,Graph and Cycles,https://www.acmicpc.net/problem/17966,27,29,96.429%,17
366,15203,Police Station,https://www.acmicpc.net/problem/15203,26,97,34.667%,17
367,15398,Binary Transformations,https://www.acmicpc.net/problem/15398,27,63,45.000%,17
368,15690,Comma Sprinkler,https://www.acmicpc.net/problem/15690,23,38,85.185%,17
369,15019,Distinctive Character,https://www.acmicpc.net/problem/15019,35,99,59.322%,17
370,5895,Wrong Directions,https://www.acmicpc.net/problem/5895,14,31,60.870%,17
371,24515,히히 못가,https://www.acmicpc.net/problem/24515,39,152,37.864%,17
372,11749,형제 게임,https://www.acmicpc.net/problem/11749,40,168,29.197%,17
373,17414,Sebin Loves Euler Circuit,https://www.acmicpc.net/problem/17414,20,81,35.088%,17
374,16047,Recovery,https://www.acmicpc.net/problem/16047,14,47,31.111%,17
375,21829,Secret,https://www.acmicpc.net/problem/21829,18,61,43.902%,17
376,15324,Doktor,https://www.acmicpc.net/problem/15324,22,59,48.889%,17
377,1255,전쟁 - 선전포고,https://www.acmicpc.net/problem/1255,18,123,26.087%,17
378,5908,Delivery Route,https://www.acmicpc.net/problem/5908,17,57,36.957%,17
379,6134,Sunscreen,https://www.acmicpc.net/problem/6134,19,44,55.882%,17
380,20936,우선순위 계산기,https://www.acmicpc.net/problem/20936,32,273,30.769%,17
381,15369,Karte,https://www.acmicpc.net/problem/15369,19,39,57.576%,17
382,20334,Family Fares,https://www.acmicpc.net/problem/20334,24,44,54.545%,17
383,6232,Ranking the Cows,https://www.acmicpc.net/problem/6232,24,41,64.865%,17
384,19293,Earthquake,https://www.acmicpc.net/problem/19293,1,4,100.000%,17
385,2619,단순 사각형,https://www.acmicpc.net/problem/2619,17,72,35.417%,17
386,13124,순열 그래프의 전갈성 판별,https://www.acmicpc.net/problem/13124,41,93,48.810%,17
387,5845,Perimeter,https://www.acmicpc.net/problem/5845,40,172,32.787%,17
388,12665,Mine Layer (Small),https://www.acmicpc.net/problem/12665,9,12,81.818%,17
389,3136,평면도,https://www.acmicpc.net/problem/3136,81,400,30.566%,17
390,24491,Searching for Soulmates,https://www.acmicpc.net/problem/24491,24,37,80.000%,17
391,22329,Trail Maintenance,https://www.acmicpc.net/problem/22329,2,3,66.667%,17
392,8053,Repetitions,https://www.acmicpc.net/problem/8053,5,13,41.667%,17
393,22449,Almost Same Substring,https://www.acmicpc.net/problem/22449,6,10,66.667%,17
394,15967,에바쿰,https://www.acmicpc.net/problem/15967,271,1495,28.200%,17
395,10000,원 영역,https://www.acmicpc.net/problem/10000,264,1110,37.131%,17
396,16975,수열과 쿼리 21,https://www.acmicpc.net/problem/16975,1122,2965,50.112%,17
397,3653,영화 수집,https://www.acmicpc.net/problem/3653,1797,6270,43.990%,17
398,2983,개구리 공주,https://www.acmicpc.net/problem/2983,218,1821,25.860%,17
399,16866,Car Vet,https://www.acmicpc.net/problem/16866,4,8,57.143%,17
400,17878,Hogwarts,https://www.acmicpc.net/problem/17878,2,2,100.000%,17
401,1653,양팔 저울,https://www.acmicpc.net/problem/1653,94,524,26.781%,17
402,3166,maraton,https://www.acmicpc.net/problem/3166,3,11,27.273%,17
403,19808,Guess the Path,https://www.acmicpc.net/problem/19808,1,4,100.000%,17
404,6725,Connecting islands,https://www.acmicpc.net/problem/6725,3,10,42.857%,17
405,18340,Plan B,https://www.acmicpc.net/problem/18340,3,10,37.500%,17
406,15778,Yut Nori,https://www.acmicpc.net/problem/15778,108,640,23.377%,17
407,5421,Ski Lifts,https://www.acmicpc.net/problem/5421,2,4,50.000%,17
408,17131,여우가 정보섬에 올라온 이유,https://www.acmicpc.net/problem/17131,313,1060,40.077%,17
409,14287,회사 문화 3,https://www.acmicpc.net/problem/14287,315,852,50.000%,17
410,5012,불만 정렬,https://www.acmicpc.net/problem/5012,318,978,43.562%,17
411,17106,빙고,https://www.acmicpc.net/problem/17106,454,2184,27.218%,17
412,14252,공약수열,https://www.acmicpc.net/problem/14252,27,49,72.973%,17
413,13306,트리,https://www.acmicpc.net/problem/13306,1026,4209,34.476%,17
414,5419,북서풍,https://www.acmicpc.net/problem/5419,1017,5068,32.565%,17
415,1280,나무 심기,https://www.acmicpc.net/problem/1280,920,8424,16.592%,17
416,12094,2048 (Hard),https://www.acmicpc.net/problem/12094,327,4836,12.621%,17
417,3006,터보소트,https://www.acmicpc.net/problem/3006,750,1754,65.274%,17
418,1168,요세푸스 문제 2,https://www.acmicpc.net/problem/1168,718,8283,30.385%,17
419,1090,체커,https://www.acmicpc.net/problem/1090,84,313,45.902%,17
420,1413,박스 안의 열쇠,https://www.acmicpc.net/problem/1413,321,1053,40.327%,17
421,11752,Deadlock Detection,https://www.acmicpc.net/problem/11752,13,59,31.707%,17
422,12899,데이터 구조,https://www.acmicpc.net/problem/12899,581,2142,39.204%,17
423,14245,XOR,https://www.acmicpc.net/problem/14245,535,1085,63.690%,17
424,5670,휴대폰 자판,https://www.acmicpc.net/problem/5670,1276,6105,30.607%,17
425,1321,군인,https://www.acmicpc.net/problem/1321,516,1421,53.306%,17
426,2934,LRH 식물,https://www.acmicpc.net/problem/2934,444,1263,53.559%,17
427,13352,석양이 진다...,https://www.acmicpc.net/problem/13352,130,641,29.345%,17
428,22533,Light Road,https://www.acmicpc.net/problem/22533,2,10,20.000%,17
429,1999,최대최소,https://www.acmicpc.net/problem/1999,76,293,37.624%,17
430,4297,Ultra-QuickSort,https://www.acmicpc.net/problem/4297,45,178,43.269%,17
431,17082,쿼리와 쿼리,https://www.acmicpc.net/problem/17082,70,308,29.915%,17
432,20156,기왕 이렇게 된 거 암기왕이 되어라,https://www.acmicpc.net/problem/20156,69,332,23.390%,17
433,22959,신촌 수열과 쿼리,https://www.acmicpc.net/problem/22959,64,262,29.767%,17
434,18859,부모님께 큰절 하고,https://www.acmicpc.net/problem/18859,63,451,20.724%,17
435,20931,혹 떼러 갔다 혹 붙여 온다,https://www.acmicpc.net/problem/20931,54,185,39.130%,17
436,20933,마스크펑크 2077,https://www.acmicpc.net/problem/20933,50,108,58.140%,17
437,23245,Similarity,https://www.acmicpc.net/problem/23245,79,209,47.590%,17
438,2532,먹이사슬,https://www.acmicpc.net/problem/2532,418,2299,28.262%,17
439,2517,달리기,https://www.acmicpc.net/problem/2517,1956,7206,44.790%,17
440,3679,단순 다각형,https://www.acmicpc.net/problem/3679,346,1897,23.442%,17
441,6142,Gourmet Grazers,https://www.acmicpc.net/problem/6142,43,149,52.439%,17
442,1667,지민이의 테러 Season IV,https://www.acmicpc.net/problem/1667,42,252,22.460%,17
443,23833,F1ow3rC0n,https://www.acmicpc.net/problem/23833,42,83,56.757%,17
444,22730,Railroad Conflict,https://www.acmicpc.net/problem/22730,2,2,100.000%,17
445,19722,Unique Solution,https://www.acmicpc.net/problem/19722,2,4,50.000%,17
446,15498,Kotrljanje,https://www.acmicpc.net/problem/15498,2,13,20.000%,17
447,2514,자동분무기,https://www.acmicpc.net/problem/2514,243,764,45.677%,17
448,12741,쓰담쓰담,https://www.acmicpc.net/problem/12741,74,308,36.275%,17
449,15126,Move Away,https://www.acmicpc.net/problem/15126,1,6,100.000%,17
450,5461,고용,https://www.acmicpc.net/problem/5461,76,448,20.053%,17
451,10220,Self Representing Seq,https://www.acmicpc.net/problem/10220,366,734,57.009%,17
452,24588,Lone Rook,https://www.acmicpc.net/problem/24588,2,2,100.000%,17
453,15949,Piet,https://www.acmicpc.net/problem/15949,141,870,25.730%,17
454,15225,Islands,https://www.acmicpc.net/problem/15225,1,4,25.000%,17
455,23790,Win Diesel,https://www.acmicpc.net/problem/23790,1,1,100.000%,17
456,3025,돌 던지기,https://www.acmicpc.net/problem/3025,165,2839,15.881%,17
457,19324,Three Arrays,https://www.acmicpc.net/problem/19324,5,9,55.556%,17
458,2516,원숭이,https://www.acmicpc.net/problem/2516,215,846,39.668%,17
459,10999,구간 합 구하기 2,https://www.acmicpc.net/problem/10999,2074,16364,29.060%,17
460,3176,도로 네트워크,https://www.acmicpc.net/problem/3176,1982,8198,37.623%,17
461,3111,검열,https://www.acmicpc.net/problem/3111,611,5447,20.538%,17
462,14463,소가 길을 건너간 이유 9,https://www.acmicpc.net/problem/14463,179,415,59.272%,17
463,24520,Meet In The Middle,https://www.acmicpc.net/problem/24520,41,168,32.540%,17
464,17163,가희의 수열놀이 (Large),https://www.acmicpc.net/problem/17163,53,372,21.116%,17
465,11764,Delete This!,https://www.acmicpc.net/problem/11764,1,4,100.000%,17
466,8314,Acyclic Decomposition,https://www.acmicpc.net/problem/8314,15,31,48.387%,17
467,13686,Vampiros,https://www.acmicpc.net/problem/13686,1,1,100.000%,17
468,18530,ICPC Camp,https://www.acmicpc.net/problem/18530,18,30,66.667%,17
469,13728,행렬식과 GCD,https://www.acmicpc.net/problem/13728,70,197,44.586%,17
470,17275,부족 전쟁,https://www.acmicpc.net/problem/17275,31,113,40.260%,17
471,16921,로마 숫자 만들기 2,https://www.acmicpc.net/problem/16921,31,62,64.583%,17
472,8441,Nawiasy,https://www.acmicpc.net/problem/8441,1,2,100.000%,17
473,19134,"2x+2
$2x + 2$",https://www.acmicpc.net/problem/19134,44,196,45.833%,17
474,20296,폰친구,https://www.acmicpc.net/problem/20296,46,297,27.711%,17
475,16361,LED,https://www.acmicpc.net/problem/16361,95,685,17.025%,17
476,10122,Hotels,https://www.acmicpc.net/problem/10122,75,211,52.083%,17
477,1215,잘못 작성한 요세푸스 코드,https://www.acmicpc.net/problem/1215,99,734,27.887%,17
478,18575,Go West,https://www.acmicpc.net/problem/18575,6,8,75.000%,17
479,4376,Gopher II,https://www.acmicpc.net/problem/4376,57,366,19.322%,17
480,15318,새로운 수열,https://www.acmicpc.net/problem/15318,71,395,28.175%,17
481,1604,정사각형 자르기,https://www.acmicpc.net/problem/1604,55,398,21.073%,17
482,1498,주기문,https://www.acmicpc.net/problem/1498,95,298,48.718%,17
483,18201,Crazed Boar,https://www.acmicpc.net/problem/18201,5,97,62.500%,17
484,1555,소수 만들기,https://www.acmicpc.net/problem/1555,72,637,16.862%,17
485,13947,Convex Contour,https://www.acmicpc.net/problem/13947,39,113,45.349%,17
486,23062,백남이의 여행 준비의 준비,https://www.acmicpc.net/problem/23062,31,183,33.333%,17
487,24763,Trade Routes,https://www.acmicpc.net/problem/24763,2,2,100.000%,17
488,24327,СКОБИ,https://www.acmicpc.net/problem/24327,2,4,50.000%,17
489,13059,Tourists,https://www.acmicpc.net/problem/13059,33,76,50.000%,17
490,1754,진영 순열,https://www.acmicpc.net/problem/1754,27,97,51.923%,17
491,18307,Visibility,https://www.acmicpc.net/problem/18307,3,3,100.000%,17
492,15827,그날의 너,https://www.acmicpc.net/problem/15827,28,164,31.818%,17
493,21333,Friends,https://www.acmicpc.net/problem/21333,3,6,50.000%,17
494,24835,1-Trees and Queries,https://www.acmicpc.net/problem/24835,14,21,66.667%,17
495,17990,Killing Chaos,https://www.acmicpc.net/problem/17990,2,2,100.000%,17
496,18278,Crni Ceh,https://www.acmicpc.net/problem/18278,2,2,100.000%,17
497,21016,Auction Market,https://www.acmicpc.net/problem/21016,2,4,100.000%,17
498,1381,요구르트의 유통기한,https://www.acmicpc.net/problem/1381,31,301,14.027%,17
499,2978,A=S,https://www.acmicpc.net/problem/2978,28,182,20.741%,17
500,16062,Attack on Alpha-Zet,https://www.acmicpc.net/problem/16062,27,65,47.368%,17
501,11469,Distribution in Metagonia,https://www.acmicpc.net/problem/11469,31,47,79.487%,17
502,21004,GCD vs. XOR,https://www.acmicpc.net/problem/21004,30,93,44.118%,17
503,20121,카드 셔플,https://www.acmicpc.net/problem/20121,30,125,31.915%,17
504,18086,Gnoll Hypothesis,https://www.acmicpc.net/problem/18086,30,62,51.724%,17
505,14571,모래시계,https://www.acmicpc.net/problem/14571,75,327,37.129%,17
506,2727,"2,3 거듭제곱의 합",https://www.acmicpc.net/problem/2727,67,167,51.145%,17
507,16403,놀이동산,https://www.acmicpc.net/problem/16403,44,120,46.316%,17
508,20305,피보나치와 수열과 쿼리,https://www.acmicpc.net/problem/20305,106,317,46.491%,17
509,18184,분할하기,https://www.acmicpc.net/problem/18184,58,136,50.877%,17
510,2102,보석 줍기,https://www.acmicpc.net/problem/2102,59,418,21.377%,17
511,20149,선분 교차 3,https://www.acmicpc.net/problem/20149,455,2969,21.636%,17
512,2191,들쥐의 탈출,https://www.acmicpc.net/problem/2191,371,1665,33.155%,17
513,2244,민코프스키 합,https://www.acmicpc.net/problem/2244,72,234,37.500%,17
514,15106,Fear Factoring,https://www.acmicpc.net/problem/15106,61,136,61.616%,17
515,2254,감옥 건설,https://www.acmicpc.net/problem/2254,364,1703,29.666%,17
516,15588,Stamp Painting,https://www.acmicpc.net/problem/15588,105,325,39.474%,17
517,11599,Racing Gems,https://www.acmicpc.net/problem/11599,18,44,41.860%,17
518,2793,숫자의 힘,https://www.acmicpc.net/problem/2793,104,465,33.441%,17
519,2692,쌍둥이 규현이와 승환이의 생일 케익,https://www.acmicpc.net/problem/2692,3,21,17.647%,17
520,20532,정점 간 통신 네트워크,https://www.acmicpc.net/problem/20532,104,506,24.645%,17
521,3356,라디오 전송,https://www.acmicpc.net/problem/3356,178,336,63.121%,17
522,17403,가장 높고 넓은 성,https://www.acmicpc.net/problem/17403,139,406,39.489%,17
523,20699,Almost Balanced Tree,https://www.acmicpc.net/problem/20699,7,12,63.636%,17
524,10415,Aquarium Tank,https://www.acmicpc.net/problem/10415,4,9,50.000%,17
525,9240,로버트 후드,https://www.acmicpc.net/problem/9240,981,5548,35.881%,17
526,11635,Wipe Your Whiteboards,https://www.acmicpc.net/problem/11635,56,217,36.842%,17
527,13506,카멜레온 부분 문자열,https://www.acmicpc.net/problem/13506,275,800,49.729%,17
528,17084,"f(k, n)",https://www.acmicpc.net/problem/17084,51,308,18.021%,17
529,13201,즉흥 여행,https://www.acmicpc.net/problem/13201,80,1733,7.612%,17
530,13481,Integral Polygons,https://www.acmicpc.net/problem/13481,14,24,60.870%,17
531,15335,Rendezvous on a Tetrahedron,https://www.acmicpc.net/problem/15335,14,37,40.000%,17
532,18175,Deep800080,https://www.acmicpc.net/problem/18175,13,70,33.333%,17
533,13080,Brocard Point,https://www.acmicpc.net/problem/13080,8,11,80.000%,17
534,1151,그림자,https://www.acmicpc.net/problem/1151,11,54,26.829%,17
535,8944,이진 검색 트리 2,https://www.acmicpc.net/problem/8944,85,222,49.419%,17
536,11529,Brocard Point of a Triangle,https://www.acmicpc.net/problem/11529,10,16,62.500%,17
537,16122,Unary,https://www.acmicpc.net/problem/16122,70,216,40.936%,17
538,8096,Monochromatic Triangles,https://www.acmicpc.net/problem/8096,67,139,91.781%,17
539,16725,다항 계수,https://www.acmicpc.net/problem/16725,46,224,28.049%,17
540,10255,교차점,https://www.acmicpc.net/problem/10255,383,2140,27.338%,17
541,15911,동전,https://www.acmicpc.net/problem/15911,46,156,37.398%,17
542,1502,숫자 퍼즐 ≤ 8,https://www.acmicpc.net/problem/1502,47,342,21.560%,17
543,13264,접미사 배열 2,https://www.acmicpc.net/problem/13264,293,943,59.192%,17
544,21566,트리 정리하기,https://www.acmicpc.net/problem/21566,15,35,57.692%,17
545,3779,주기,https://www.acmicpc.net/problem/3779,87,208,51.786%,17
546,2007,수들의 합 3,https://www.acmicpc.net/problem/2007,32,492,15.686%,17
547,23331,행렬분할 2,https://www.acmicpc.net/problem/23331,17,40,51.515%,17
548,17537,Interplanetary,https://www.acmicpc.net/problem/17537,5,24,35.714%,17
549,16989,Baaaaaaaaaduk2 (Hard),https://www.acmicpc.net/problem/16989,77,614,25.081%,17
550,1307,마방진,https://www.acmicpc.net/problem/1307,80,506,33.333%,17
551,18504,Bracket Euler Tour,https://www.acmicpc.net/problem/18504,9,34,26.471%,17
552,8632,Byteland,https://www.acmicpc.net/problem/8632,9,30,42.857%,17
553,21057,Keep Calm And Carry Off,https://www.acmicpc.net/problem/21057,9,17,69.231%,17
554,8121,Step Traversing a Tree,https://www.acmicpc.net/problem/8121,9,10,90.000%,17
